sample_id,session_id,official_split,proposed_independent_split,translation
817976f7db2d-70,817976f7db2d,train,val,"After that, there is a fish."
817976f7db2d-73,817976f7db2d,train,val,I eat grass.
817976f7db2d-74,817976f7db2d,train,val,I give milk.
817976f7db2d-75,817976f7db2d,train,val,My name begins with C. Answer.
817976f7db2d-76,817976f7db2d,train,val,dash 3
817976f7db2d-77,817976f7db2d,train,val,I live in water.
817976f7db2d-78,817976f7db2d,train,val,I can swim.
817976f7db2d-79,817976f7db2d,train,val,My name begins with
817976f7db2d-80,817976f7db2d,train,val,F Answer
817976f7db2d-81,817976f7db2d,train,val,Fill in the blank. 4
817976f7db2d-83,817976f7db2d,train,val,I have four legs.
817976f7db2d-84,817976f7db2d,train,val,I eat grass.
817976f7db2d-85,817976f7db2d,train,val,I run very fast.
817976f7db2d-86,817976f7db2d,train,val,My name begins with H. Answer
817976f7db2d-87,817976f7db2d,train,val,dash four
817976f7db2d-88,817976f7db2d,train,val,I am an animal.
817976f7db2d-89,817976f7db2d,train,val,"I am small, I squeak."
817976f7db2d-90,817976f7db2d,train,val,My name begins with R.
817976f7db2d-91,817976f7db2d,train,val,Answer fill in the blank. 8
817976f7db2d-92,817976f7db2d,train,val,Fill in the blanks with is or
817976f7db2d-93,817976f7db2d,train,val,are
817976f7db2d-95,817976f7db2d,train,val,dash red.
817976f7db2d-96,817976f7db2d,train,val,2. These flowers
817976f7db2d-97,817976f7db2d,train,val,dash red
817976f7db2d-98,817976f7db2d,train,val,3. This ball.
817976f7db2d-99,817976f7db2d,train,val,"dash, blue."
817976f7db2d-100,817976f7db2d,train,val,4
817976f7db2d-101,817976f7db2d,train,val,his shirt.
817976f7db2d-102,817976f7db2d,train,val,dash white 6
817976f7db2d-103,817976f7db2d,train,val,Those apples
817976f7db2d-104,817976f7db2d,train,val,dash green.
817976f7db2d-105,817976f7db2d,train,val,7 The rainbow
817976f7db2d-106,817976f7db2d,train,val,dash colourful
9e2c92e2b0b0-0,9e2c92e2b0b0,train,train,Page number 9
9e2c92e2b0b0-1,9e2c92e2b0b0,train,train,Lesson 4
9e2c92e2b0b0-3,9e2c92e2b0b0,train,train,I am Mohit
9e2c92e2b0b0-4,9e2c92e2b0b0,train,train,I am 7 years old.
9e2c92e2b0b0-5,9e2c92e2b0b0,train,train,I am in class second.
9e2c92e2b0b0-6,9e2c92e2b0b0,train,train,I live with my parents.
9e2c92e2b0b0-7,9e2c92e2b0b0,train,train,I have a sister too!
9e2c92e2b0b0-10,9e2c92e2b0b0,train,train,She is in class first.
9e2c92e2b0b0-11,9e2c92e2b0b0,train,train,We go to the school together.
9e2c92e2b0b0-12,9e2c92e2b0b0,train,train,My father is a farmer.
9e2c92e2b0b0-13,9e2c92e2b0b0,train,train,He works on the farm. He grows rice.
9e2c92e2b0b0-14,9e2c92e2b0b0,train,train,and vegetables. He works...
9e2c92e2b0b0-15,9e2c92e2b0b0,train,train,Very hard My mother
9e2c92e2b0b0-18,9e2c92e2b0b0,train,train,Page Number 9 Our house is neat.
9e2c92e2b0b0-19,9e2c92e2b0b0,train,train,and clean.
9e2c92e2b0b0-21,9e2c92e2b0b0,train,train,They cook.
9e2c92e2b0b0-22,9e2c92e2b0b0,train,train,Good food for us.
9e2c92e2b0b0-23,9e2c92e2b0b0,train,train,After we do our homework
9e2c92e2b0b0-24,9e2c92e2b0b0,train,train,Suguna and I play outside the house
9e2c92e2b0b0-25,9e2c92e2b0b0,train,train,Our parents watch us play.
9e2c92e2b0b0-26,9e2c92e2b0b0,train,train,Answer these questions.
9e2c92e2b0b0-28,9e2c92e2b0b0,train,train,2
9e2c92e2b0b0-31,9e2c92e2b0b0,train,train,4. In which classes do the children
9e2c92e2b0b0-32,9e2c92e2b0b0,train,train,study. 5.
9e2c92e2b0b0-33,9e2c92e2b0b0,train,train,What does Mohit's father do?
9e2c92e2b0b0-34,9e2c92e2b0b0,train,train,6. What does Mohit's father grow?
9e2c92e2b0b0-35,9e2c92e2b0b0,train,train,7
9e2c92e2b0b0-36,9e2c92e2b0b0,train,train,What is Mohit's mother? To the teacher.
9e2c92e2b0b0-39,9e2c92e2b0b0,train,train,Read aloud the text to the children.
9e2c92e2b0b0-40,9e2c92e2b0b0,train,train,Help them answer the questions orally
9e2c92e2b0b0-41,9e2c92e2b0b0,train,train,10. Let's try this.
9e2c92e2b0b0-42,9e2c92e2b0b0,train,train,1
9e2c92e2b0b0-43,9e2c92e2b0b0,train,train,Form words with the sets of letters given in the boxes.
9e2c92e2b0b0-44,9e2c92e2b0b0,train,train,The pictures will help you.
9e2c92e2b0b0-45,9e2c92e2b0b0,train,train,"The words are from the lesson. On the left side, you can see..."
9e2c92e2b0b0-46,9e2c92e2b0b0,train,train,"A field, something like grass, a crop is being grown."
9e2c92e2b0b0-47,9e2c92e2b0b0,train,train,What is it?
9e2c92e2b0b0-48,9e2c92e2b0b0,train,train,write in the blank.
9e2c92e2b0b0-49,9e2c92e2b0b0,train,train,The letters for hint are...
9e2c92e2b0b0-51,9e2c92e2b0b0,train,train,R I
9e2c92e2b0b0-52,9e2c92e2b0b0,train,train,"Then again on the left, there is..."
9e2c92e2b0b0-56,9e2c92e2b0b0,train,train,The letters for hint are h
9e2c92e2b0b0-58,9e2c92e2b0b0,train,train,u s
9e2c92e2b0b0-60,9e2c92e2b0b0,train,train,There is grass.
9e2c92e2b0b0-61,9e2c92e2b0b0,train,train,and also a stable. What could it be?
9e2c92e2b0b0-62,9e2c92e2b0b0,train,train,"write in the blank, the letters for hint are R A"
9e2c92e2b0b0-63,9e2c92e2b0b0,train,train,F M
9e2c92e2b0b0-64,9e2c92e2b0b0,train,train,Then in the last one on the left.
9e2c92e2b0b0-65,9e2c92e2b0b0,train,train,You can see a picture.
9e2c92e2b0b0-68,9e2c92e2b0b0,train,train,Right in the blank.
9e2c92e2b0b0-69,9e2c92e2b0b0,train,train,The letters for hint are O F
9e2c92e2b0b0-70,9e2c92e2b0b0,train,train,"O, D. To the teacher."
9e2c92e2b0b0-71,9e2c92e2b0b0,train,train,Help the children to form the words. Page
9e2c92e2b0b0-73,9e2c92e2b0b0,train,train,Fill in the blanks with the words given in the box.
9e2c92e2b0b0-74,9e2c92e2b0b0,train,train,Sister
9e2c92e2b0b0-75,9e2c92e2b0b0,train,train,Clean
9e2c92e2b0b0-76,9e2c92e2b0b0,train,train,teacher homework
9e2c92e2b0b0-77,9e2c92e2b0b0,train,train,Farmer Now use these words.
9e2c92e2b0b0-78,9e2c92e2b0b0,train,train,to fill in the blanks.
9e2c92e2b0b0-80,9e2c92e2b0b0,train,train,dash. 2.
9e2c92e2b0b0-81,9e2c92e2b0b0,train,train,Suguna is mohit's Dash
9e2c92e2b0b0-82,9e2c92e2b0b0,train,train,3. The house is neat and...
9e2c92e2b0b0-86,9e2c92e2b0b0,train,train,after doing their dash
9e2c92e2b0b0-87,9e2c92e2b0b0,train,train,Mohit and Suguna go to play. 4
9e2c92e2b0b0-88,9e2c92e2b0b0,train,train,When you hear the word food.
9e2c92e2b0b0-89,9e2c92e2b0b0,train,train,What are the things that come to your mind? Write them down.
9e2c92e2b0b0-90,9e2c92e2b0b0,train,train,in the circles.
9e2c92e2b0b0-91,9e2c92e2b0b0,train,train,One has been done for you.
9e2c92e2b0b0-94,9e2c92e2b0b0,train,train,There are so many eatables. We enjoy so much food.
9e2c92e2b0b0-95,9e2c92e2b0b0,train,train,"Now around this plate of food, there are six circles."
9e2c92e2b0b0-96,9e2c92e2b0b0,train,train,One has been done for you.
9e2c92e2b0b0-97,9e2c92e2b0b0,train,train,which is a rice.
9e2c92e2b0b0-98,9e2c92e2b0b0,train,train,Write what else do you eat and enjoy. To the teacher.
9e2c92e2b0b0-99,9e2c92e2b0b0,train,train,"help the children, fill in the blanks."
9e2c92e2b0b0-100,9e2c92e2b0b0,train,train,page 12. 4.
9e2c92e2b0b0-101,9e2c92e2b0b0,train,train,Choose the correct word. Written in.
9e2c92e2b0b0-102,9e2c92e2b0b0,train,train,brackets to complete the sentence.
9e2c92e2b0b0-104,9e2c92e2b0b0,train,train,i dash
9e2c92e2b0b0-106,9e2c92e2b0b0,train,train,slash are bracket.
9e2c92e2b0b0-107,9e2c92e2b0b0,train,train,Pintu. 2.
9e2c92e2b0b0-108,9e2c92e2b0b0,train,train,i dash bracket.
9e2c92e2b0b0-109,9e2c92e2b0b0,train,train,have slash has bracket
9e2c92e2b0b0-110,9e2c92e2b0b0,train,train,A brother. 3.
9e2c92e2b0b0-111,9e2c92e2b0b0,train,train,"we dash, bracket"
9e2c92e2b0b0-113,9e2c92e2b0b0,train,train,"bracket, sisters."
9e2c92e2b0b0-114,9e2c92e2b0b0,train,train,4
9e2c92e2b0b0-115,9e2c92e2b0b0,train,train,Sonam dash
9e2c92e2b0b0-119,9e2c92e2b0b0,train,train,dash bracket go
9e2c92e2b0b0-120,9e2c92e2b0b0,train,train,slash goes bracket
9e2c92e2b0b0-123,9e2c92e2b0b0,train,train,"bracket, play, dash, plays,"
9e2c92e2b0b0-124,9e2c92e2b0b0,train,train,bracket in the evening.
9e2c92e2b0b0-125,9e2c92e2b0b0,train,train,5
9e2c92e2b0b0-126,9e2c92e2b0b0,train,train,Listen and repeat. Ship.
9e2c92e2b0b0-127,9e2c92e2b0b0,train,train,Sheep. Slip.
9e2c92e2b0b0-128,9e2c92e2b0b0,train,train,Sleep Fit
9e2c92e2b0b0-129,9e2c92e2b0b0,train,train,feet Sit
9e2c92e2b0b0-130,9e2c92e2b0b0,train,train,seat bit
9e2c92e2b0b0-131,9e2c92e2b0b0,train,train,Beat to the teacher.
9e2c92e2b0b0-132,9e2c92e2b0b0,train,train,Make the children understand the verb forms of singular and plural.
9e2c92e2b0b0-133,9e2c92e2b0b0,train,train,Help them speak sentences.
9e2c92e2b0b0-134,9e2c92e2b0b0,train,train,about themselves in English.
4c10721611b2-0,4c10721611b2,train,train,page 33
4c10721611b2-1,4c10721611b2,train,train,Listen it
4c10721611b2-2,4c10721611b2,train,train,The work people do
4c10721611b2-3,4c10721611b2,train,train,Look at the people around you.
4c10721611b2-5,4c10721611b2,train,train,They help each other in various ways
4c10721611b2-6,4c10721611b2,train,train,Carpenter's make tables and chairs.
4c10721611b2-7,4c10721611b2,train,train,Farmers grow food and keep animals.
4c10721611b2-8,4c10721611b2,train,train,Doctors look after the ill.
4c10721611b2-9,4c10721611b2,train,train,Babers trim our hair.
4c10721611b2-10,4c10721611b2,train,train,page 34
4c10721611b2-11,4c10721611b2,train,train,Potters make pots.
4c10721611b2-12,4c10721611b2,train,train,"Tailors, stitch clothes"
4c10721611b2-13,4c10721611b2,train,train,"Drivers drive buses, tractors."
4c10721611b2-14,4c10721611b2,train,train,and other vehicles.
4c10721611b2-16,4c10721611b2,train,train,Shopkeepers sell things we use. Page number
4c10721611b2-18,4c10721611b2,train,train,Let's try this.
4c10721611b2-20,4c10721611b2,train,train,Listen and repeat.
4c10721611b2-21,4c10721611b2,train,train,Tea
4c10721611b2-22,4c10721611b2,train,train,cher
4c10721611b2-23,4c10721611b2,train,train,Far
4c10721611b2-24,4c10721611b2,train,train,Mer
4c10721611b2-25,4c10721611b2,train,train,Doc
4c10721611b2-26,4c10721611b2,train,train,ter
4c10721611b2-27,4c10721611b2,train,train,Dri
4c10721611b2-28,4c10721611b2,train,train,ver
4c10721611b2-29,4c10721611b2,train,train,bar
4c10721611b2-30,4c10721611b2,train,train,ber
4c10721611b2-31,4c10721611b2,train,train,pot
4c10721611b2-32,4c10721611b2,train,train,ter
4c10721611b2-34,4c10721611b2,train,train,pen
4c10721611b2-35,4c10721611b2,train,train,ter
4c10721611b2-36,4c10721611b2,train,train,Shop
4c10721611b2-37,4c10721611b2,train,train,kee
4c10721611b2-38,4c10721611b2,train,train,per
4c10721611b2-39,4c10721611b2,train,train,Cat Cut
4c10721611b2-40,4c10721611b2,train,train,rat rut
4c10721611b2-41,4c10721611b2,train,train,mat mutt
4c10721611b2-42,4c10721611b2,train,train,BAT but
4c10721611b2-43,4c10721611b2,train,train,hat
4c10721611b2-44,4c10721611b2,train,train,hut
4c10721611b2-45,4c10721611b2,train,train,Help the children understand that some words can have two or more sounds.
4c10721611b2-46,4c10721611b2,train,train,Say each word clearly.
4c10721611b2-47,4c10721611b2,train,train,Make them clap along with each sound.
4c10721611b2-48,4c10721611b2,train,train,"For instance, teacher has..."
4c10721611b2-49,4c10721611b2,train,train,two claps and so on.
4c10721611b2-51,4c10721611b2,train,train,Match the people with the work they do. In column A we have...
4c10721611b2-52,4c10721611b2,train,train,People Like?
4c10721611b2-53,4c10721611b2,train,train,Carpenter
4c10721611b2-54,4c10721611b2,train,train,Goldsmith.
4c10721611b2-56,4c10721611b2,train,train,Farmers
4c10721611b2-57,4c10721611b2,train,train,mechanics.
4c10721611b2-58,4c10721611b2,train,train,Blacksmiths
4c10721611b2-59,4c10721611b2,train,train,and on the column B.
4c10721611b2-60,4c10721611b2,train,train,We have the description of things that they do.
4c10721611b2-61,4c10721611b2,train,train,grow crops and keep animals.
4c10721611b2-63,4c10721611b2,train,train,"Repair cars, buses and machines."
4c10721611b2-64,4c10721611b2,train,train,Make and repair wooden things.
4c10721611b2-65,4c10721611b2,train,train,treat people who are ill.
4c10721611b2-67,4c10721611b2,train,train,as full sentences.
4c10721611b2-68,4c10721611b2,train,train,2 has been done for you 1
4c10721611b2-69,4c10721611b2,train,train,Carpenters make and repair wooden things. Now.
4c10721611b2-70,4c10721611b2,train,train,Join things from A and B columns and write your own sentences.
4c10721611b2-71,4c10721611b2,train,train,to the teacher.
4c10721611b2-74,4c10721611b2,train,train,page 36. Question 4
4c10721611b2-76,4c10721611b2,train,train,to make a new word.
4c10721611b2-77,4c10721611b2,train,train,Write the new words in the spaces given below.
4c10721611b2-78,4c10721611b2,train,train,One has been done for you.
4c10721611b2-79,4c10721611b2,train,train,Here we have a picture.
4c10721611b2-81,4c10721611b2,train,train,They are connected by a thread.
4c10721611b2-82,4c10721611b2,train,train,Follow the thread to find out what words are connected.
4c10721611b2-83,4c10721611b2,train,train,Here are the names of pictures. Black.
4c10721611b2-84,4c10721611b2,train,train,Water
4c10721611b2-85,4c10721611b2,train,train,bottle
4c10721611b2-86,4c10721611b2,train,train,bus
4c10721611b2-87,4c10721611b2,train,train,Lace
4c10721611b2-88,4c10721611b2,train,train,bathroom band
4c10721611b2-89,4c10721611b2,train,train,black board Hair
4c10721611b2-90,4c10721611b2,train,train,shoe
4c10721611b2-91,4c10721611b2,train,train,The one that has been done for you is Hair Band.
4c10721611b2-93,4c10721611b2,train,train,"which means, her band."
4c10721611b2-94,4c10721611b2,train,train,Now follow the lines and find out which picture connects to which one.
4c10721611b2-95,4c10721611b2,train,train,and write the words.
4c10721611b2-96,4c10721611b2,train,train,page number 38
4c10721611b2-97,4c10721611b2,train,train,Question 5
4c10721611b2-100,4c10721611b2,train,train,What do doctors do? The answer is...
4c10721611b2-101,4c10721611b2,train,train,"Doctor, take care of sick people Doctor, take care of sick people"
4c10721611b2-102,4c10721611b2,train,train,Here is a dash.
4c10721611b2-103,4c10721611b2,train,train,"Farmers, grow crops, vegetables and fruits."
4c10721611b2-105,4c10721611b2,train,train,Taylor's Stitch Clothes for Us
4c10721611b2-106,4c10721611b2,train,train,4
4c10721611b2-107,4c10721611b2,train,train,a dash
4c10721611b2-108,4c10721611b2,train,train,The postman brings us letters and parcels. Sometimes
4c10721611b2-109,4c10721611b2,train,train,He reads out our letters to us. To the teacher.
ec20a4dae9f9-1,ec20a4dae9f9,train,train,page number 22.
ec20a4dae9f9-2,ec20a4dae9f9,train,train,Lesson number 7
ec20a4dae9f9-3,ec20a4dae9f9,train,train,poem
ec20a4dae9f9-4,ec20a4dae9f9,train,train,Rain in summer
ec20a4dae9f9-5,ec20a4dae9f9,train,train,How beautiful is the rain.
ec20a4dae9f9-6,ec20a4dae9f9,train,train,after the dust and heat.
ec20a4dae9f9-7,ec20a4dae9f9,train,train,in the broad and fiery street.
ec20a4dae9f9-8,ec20a4dae9f9,train,train,in the narrow lane. How beautiful!
ec20a4dae9f9-9,ec20a4dae9f9,train,train,is rain.
ec20a4dae9f9-10,ec20a4dae9f9,train,train,How it clatters along the roofs.
ec20a4dae9f9-11,ec20a4dae9f9,train,train,like the tramp of hoofs.
ec20a4dae9f9-12,ec20a4dae9f9,train,train,How it gushes and struggles out.
ec20a4dae9f9-13,ec20a4dae9f9,train,train,from the throat of the overflowing spout. Across the window pane.
ec20a4dae9f9-14,ec20a4dae9f9,train,train,It pours and pours and swift and wide.
ec20a4dae9f9-15,ec20a4dae9f9,train,train,with a muddy tide. Like a river.
ec20a4dae9f9-17,ec20a4dae9f9,train,train,The Welcome Rain
ec20a4dae9f9-18,ec20a4dae9f9,train,train,poet H.W. Longfellow to the teacher
ec20a4dae9f9-19,ec20a4dae9f9,train,train,Talk to your students about rain.
ec20a4dae9f9-20,ec20a4dae9f9,train,train,Read the poem aloud to them. With actions and gestures.
ec20a4dae9f9-21,ec20a4dae9f9,train,train,Make them understand the poem. Make them understand the poem.
ec20a4dae9f9-23,ec20a4dae9f9,train,train,Answer these questions.
ec20a4dae9f9-24,ec20a4dae9f9,train,train,1
ec20a4dae9f9-25,ec20a4dae9f9,train,train,Do you like the rain?
ec20a4dae9f9-26,ec20a4dae9f9,train,train,what do you do when it rains
ec20a4dae9f9-29,ec20a4dae9f9,train,train,3
ec20a4dae9f9-31,ec20a4dae9f9,train,train,5 Do you know?
ec20a4dae9f9-32,ec20a4dae9f9,train,train,a small song or poem about rain in your mother tongue?
ec20a4dae9f9-34,ec20a4dae9f9,train,train,Let's try this. 1.
ec20a4dae9f9-35,ec20a4dae9f9,train,train,Circle the word that names the picture.
ec20a4dae9f9-36,ec20a4dae9f9,train,train,"On the left, there are pictures."
ec20a4dae9f9-37,ec20a4dae9f9,train,train,"And on the right side, we have some words."
ec20a4dae9f9-38,ec20a4dae9f9,train,train,You have to choose the right word that depicts the picture.
ec20a4dae9f9-39,ec20a4dae9f9,train,train,First one is a picture of a street.
